muni_code,muni,muni_type,pref,pref_code,region,fukushima_exclusion_zone,coast,pv_output_2018,windspeed_2018,solarkw,sp,sp_10_49kw,sp_50_499kw,sp_500_1999kw,sp_2000kw_plus,land_price_commercial_2009,land_price_residential_2009,area_2010,population_2010,unemployment_2010,voter_turnout_2012,crime_rate_2008,income_taxable_per_capita_2010,financial_str_index_2010,ratio_revs_exp_2010,disaster_deaths_2011,disaster_damage_2011
18202,Tsuruga,city,Fukui,18,Chubu,0,0,1138,8.55,29996.6,85,54,21,10,0,70300,47500,25120,67760,5.4,63.0939481593849,8.840023613,1361198.5094451,106,6.8,0,0
18204,Obama,city,Fukui,18,Chubu,0,0,1109,7.63,10568.1,37,16,21,0,0,61600,41500,23287,31340,3.8,63.0939481593849,7.689853223,1164545.82003829,44,3.2,0,0
18205,Ono,city,Fukui,18,Chubu,0,0,1139,7.2,572.7,14,14,0,0,0,26300,19100,87230,35291,5,59.1454623924482,3.995352923,1096065.45578193,44,4.6,0,0
18206,Katsuyama,city,Fukui,18,Chubu,0,0,1161,7.22,250.4,7,7,0,0,0,51800,25400,25368,25466,4.8,59.1454623924482,5.183381764,1129069.97565381,47,4.5,0,0
18207,Sabae,city,Fukui,18,Chubu,0,0,1163,5.99,32514.3,176,135,11,30,0,68200,36100,8475,67450,6,59.1454623924482,8.658265382,1187715.46330615,71,5,0,0
18208,Awara,city,Fukui,18,Chubu,0,0,1191,6.79,76290.8,284,225,6,53,0,49000,32000,11699,29989,6,59.1454623924482,8.036279969,1215424.35559705,67,5.1,0,0
18209,Echizen,city,Fukui,18,Chubu,0,0,1153,6.64,29161.5,142,125,0,17,0,56800,38800,23075,85614,6.2,61.0942920654408,7.078281589,1179182.02630411,76,3.9,0,0
18210,Sakai,city,Fukui,18,Chubu,0,0,1187,6.4,63914.3,204,134,14,56,0,45700,34000,20991,91900,5.5,59.1454623924482,7.072905332,1261874.66811752,72,2.9,0,0
18322,Eiheiji,town,Fukui,18,Chubu,0,0,1100,6.65,2930.4,43,39,3,1,0,38800,28700,9434,20647,3.7,58.3390847373526,3.9230881,1173786.0221824,44,6.3,0,0
18382,Ikeda,town,Fukui,18,Chubu,0,0,1079,7.78,0,0,0,0,0,0,12400,3500,19472,3046,4.8,58.4826455774213,2.298095863,1040623.1122784,14,20.2,0,0
18404,Minamiechizen,town,Fukui,18,Chubu,0,0,1108,7.47,0,0,0,0,0,0,38600,19200,34384,11551,4.9,63.0939481593849,4.588347329,1143519.5221193,30,8.9,0,0
18423,Echizen,town,Fukui,18,Chubu,0,0,1164,6,1997.6,12,8,2,2,0,37500,28600,15296,23160,6,63.0939481593849,5.699481865,1144684.49913644,35,8.7,0,0
18442,Mihama,town,Fukui,18,Chubu,0,0,1115,8.31,67508.3,402,23,3,7,0,33300,20700,15232,10563,4.4,62.718902207736,6.626905235,1221311.46454606,69,9.3,0,0
18481,Takahama,town,Fukui,18,Chubu,0,0,1110,7.65,128.3,4,4,0,0,0,63900,46600,7215,11062,4.5,63.0939481593849,9.22075574,1187863.94865305,94,7.7,0,0
18483,Ohi,town,Fukui,18,Chubu,0,0,1067,7.62,212,6,6,0,0,0,23400,10900,21221,8580,3.3,63.0939481593849,5.361305361,1220434.84848485,104,12.4,0,0
18501,Wakasa,town,Fukui,18,Chubu,0,0,1089,7.8,352.4,9,9,0,0,0,32700,14500,17865,16099,3.2,63.0939481593849,5.528293683,1117970.06025219,37,8.5,0,0
19201,Kofu,city,Yamanashi,19,Chubu,0,0,1503,4.59,139265.6,624,534,6,84,0,100200,48800,21241,198992,6.6,62.0178706044078,12.1763689,1290267.96052103,79,1.9,0,0
19202,Fujiyoshida,city,Yamanashi,19,Chubu,0,0,1395,6.84,14833.8,92,78,1,13,0,64700,48000,12183,50619,6.1,65.9444213093148,7.171220293,1183070.72443154,65,5.9,0,0
19204,Tsuru,city,Yamanashi,19,Chubu,0,0,1346,6.94,78606.5,327,268,6,53,0,83000,46400,16158,33588,5.8,65.9444213093148,7.085863999,1017722.31153984,56,5.7,0,0
19205,Yamanashi,city,Yamanashi,19,Chubu,0,0,1500,7.69,300402.2,471,436,5,5,25,42500,27400,28987,36832,6.1,57.8240993355924,6.054517811,1116563.31450912,44,8.7,0,0
19206,Otsuki,city,Yamanashi,19,Chubu,0,0,1366,6.06,11601.4,130,117,12,1,0,61000,50000,28030,28120,6.9,65.9444213093148,4.765291607,1157241.46514936,71,4.3,0,0
19207,Nirasaki,city,Yamanashi,19,Chubu,0,0,1479,6.04,80869.4,633,545,32,55,1,64000,33400,14373,32477,5.8,60.4728727540949,8.344366783,1139045.90941282,76,5.9,0,0
19208,Minamiarupusu,city,Yamanashi,19,Chubu,0,0,1478,4.95,134386.2,738,663,16,59,0,43000,28400,26407,72635,6.2,60.4728727540949,8.618434639,1173456.59805879,59,4.2,0,0
19209,Hokuto,city,Yamanashi,19,Chubu,0,0,1491,6.1,345757.8,2741,2591,14,120,16,30600,15600,60289,46968,5.2,60.4728727540949,5.599557145,1113968.95758815,45,4,0,0
19210,Kai,city,Yamanashi,19,Chubu,0,0,1506,4.86,75516.8,323,286,13,21,3,70300,41400,7194,73807,6,60.4728727540949,8.711910794,1289031.27074668,75,7.1,0,0
19211,Fuefuki,city,Yamanashi,19,Chubu,0,0,1499,4.41,23163,445,433,8,4,0,51900,28800,20192,70529,6.2,62.0178706044078,11.37120901,1089955.08230657,62,6.9,0,0
19212,Uenohara,city,Yamanashi,19,Chubu,0,0,1374,5.44,23054.6,100,82,1,17,0,97200,43700,17065,27114,6.9,65.9444213093148,6.343586339,1284029.50505274,54,3.7,0,0
19213,Koshu,city,Yamanashi,19,Chubu,0,0,1484,5.43,24315.8,272,260,6,6,0,49300,29800,26401,33927,4.8,57.8240993355924,7.280337195,1095541.48613199,52,7.2,0,0
19214,Chuo,city,Yamanashi,19,Chubu,0,0,1495,4.74,49399,197,152,10,35,0,55800,37700,3181,31322,6,63.1149393119604,11.39773961,1259698.77402465,78,4.8,0,0
19346,Ichikawamisato,town,Yamanashi,19,Chubu,0,0,1361,6.16,5766.8,74,70,2,2,0,39000,30100,7507,17111,8.1,65.9444213093148,6.954590614,1082842.0898837,39,12.9,0,0
19364,Hayakawa,town,Yamanashi,19,Chubu,0,0,1353,7.72,0,0,0,0,0,0,0,4300,36986,1246,6.4,60.4728727540949,7.223113965,974132.423756019,20,4.5,0,0
19365,Minobu,town,Yamanashi,19,Chubu,0,0,1309,6.68,20675.6,50,42,4,3,1,33100,16800,30200,14462,6.7,63.1149393119604,6.361499101,1062261.92781081,29,11,0,0
19366,Nambu,town,Yamanashi,19,Chubu,0,0,1242,5.4,61817.9,64,24,0,0,0,32300,16700,20063,9011,7.6,53.7276152576098,3.107313284,1138682.61014316,30,13.6,0,0
19368,Fujikawa,town,Yamanashi,19,Chubu,0,0,1392,5.81,4204.2,69,68,0,1,0,0,0,11198,16307,5.4,60.4728727540949,5.151162078,1150072.66817931,37,5,0,0
19384,Showa,town,Yamanashi,19,Chubu,0,0,1504,4.13,5195.1,75,62,13,0,0,76400,54600,914,17653,7.2,60.4728727540949,22.03591458,1394878.32096527,130,8.1,0,0
19422,Doshi,village,Yamanashi,19,Chubu,0,0,1257,7.32,0,0,0,0,0,0,0,16200,7957,1919,3.7,65.9444213093148,5.732152163,1204192.80875456,20,8.8,0,0
19423,Nishikatsura,town,Yamanashi,19,Chubu,0,0,1339,7.28,1007.5,24,24,0,0,0,0,35700,1518,4541,6.5,65.9444213093148,5.285179476,1042794.53864788,36,4.3,0,0
19424,Oshino,village,Yamanashi,19,Chubu,0,0,1378,7.02,1189.6,34,33,1,0,0,29100,25000,2515,8635,2.9,65.9444213093148,4.400694847,1558016.21308628,145,18.2,0,0
19425,Yamanakako,village,Yamanashi,19,Chubu,0,0,1282,6.99,1061.1,24,23,1,0,0,41500,13500,5281,5324,4.6,65.9444213093148,15.02629602,1468023.10293013,151,25.8,0,0
19429,Narusawa,village,Yamanashi,19,Chubu,0,0,1369,6.73,4508.8,43,37,6,0,0,29700,11100,8956,2964,6.2,65.9444213093148,8.097165992,1207428.13765182,75,9.3,0,0
19430,Fujikawaguchiko,town,Yamanashi,19,Chubu,0,0,1404,7.35,38929.6,140,113,3,24,0,48800,24200,15851,25471,7.2,65.9444213093148,8.362451415,1250673.98217581,73,7,0,0
19442,Kosuge,village,Yamanashi,19,Chubu,0,0,1229,6.7,0,0,0,0,0,0,0,12200,5265,816,3.7,65.9444213093148,2.450980392,1005638.48039216,10,32.4,0,0
19443,Tabayama,village,Yamanashi,19,Chubu,0,0,1235,7.74,0,0,0,0,0,0,0,12900,10155,685,6.6,65.9444213093148,21.89781022,938592.700729927,8,19.8,0,0
20201,Nagano,city,Nagano,20,Chubu,0,0,1377,5.29,444722.7,1342,968,119,255,0,0,0,83485,381511,4.4,58.7439110958804,12.41641788,1315309.60575187,70,2.9,0,0
20202,Matsumoto,city,Nagano,20,Chubu,0,0,1461,6.16,97291.7,885,754,76,55,0,0,0,97877,243037,5.3,60.7163647041248,13.83739924,1317665.03454207,71,2.7,0,0
20203,Ueda,city,Nagano,20,Chubu,0,0,1480,6.7,98092.9,1065,972,32,60,1,48400,36200,55200,159597,7.1,62.5992621616374,11.31600218,1118223.48791017,62,7.4,0,0
20204,Okaya,city,Nagano,20,Chubu,0,0,1457,5.74,4756.7,118,117,1,0,0,77600,42300,8514,52841,6.7,62.7178855052842,7.967298121,1306799.73883916,69,4.7,0,0
20205,Iida,city,Nagano,20,Chubu,0,0,1452,5.17,64264.4,751,643,78,30,0,65800,27100,65873,105335,3.7,65.7210491889516,7.452413728,1162646.63217354,56,4.3,0,0
20206,Suwa,city,Nagano,20,Chubu,0,0,1456,6.19,285058.7,124,110,6,2,6,72700,48800,10906,51200,6.4,62.7178855052842,10.7421875,1327163.96484375,79,8,0,0
20207,Suzaka,city,Nagano,20,Chubu,0,0,1364,7.61,12868.7,254,239,12,3,0,63500,47400,14984,52168,5.4,56.9581318122671,9.047692072,1125445.67550989,54,3.3,0,0
20208,Komoro,city,Nagano,20,Chubu,0,0,1496,6.31,133431.6,811,680,52,79,0,40200,28400,9866,43997,12.2,62.5992621616374,7.977816669,1027774.9392004,56,5.6,0,0
20209,Ina,city,Nagano,20,Chubu,0,0,1453,6.05,151767.7,626,502,34,89,1,55400,15900,66781,71093,5,65.7210491889516,8.580310298,1198781.30054998,52,5.3,0,0
20210,Komagane,city,Nagano,20,Chubu,0,0,1466,7.07,3329004.1,378,196,42,8,132,50400,22000,16592,33693,3.9,65.7210491889516,7.924494702,1190101.94995993,61,3.7,0,0
20211,Nakano,city,Nagano,20,Chubu,0,0,1340,7.24,5809.1,130,125,5,0,0,41200,31900,11206,45638,4.5,56.9581318122671,9.005653184,1071513.10311582,49,2.7,0,0
20212,Omachi,city,Nagano,20,Chubu,0,0,1339,6.33,1422649.1,492,231,28,113,120,29000,12200,56499,29801,5.5,60.7163647041248,9.764772994,1050859.90403007,45,5.9,0,0
20213,Iiyama,city,Nagano,20,Chubu,0,0,1255,6.91,22347.1,57,19,8,30,0,38500,31900,20232,23545,4.4,56.9581318122671,5.436398386,950493.098322361,31,8,0,0
20214,Chino,city,Nagano,20,Chubu,0,0,1464,6.25,87503.5,569,508,42,15,4,82500,26000,26640,56391,6,62.7178855052842,8.831196468,1210959.86948272,68,7.8,0,0
20215,Shiojiri,city,Nagano,20,Chubu,0,0,1447,5.87,92030,379,271,57,51,0,67200,35000,29013,67670,5.6,62.7178855052842,11.34919462,1246067.77006059,64,3.8,0,0
20217,Saku,city,Nagano,20,Chubu,0,0,1494,6.06,389888.1,1191,808,181,201,1,39300,29200,42399,100552,7.2,62.5992621616374,9.368287055,1083500.58676108,55,4.2,0,0
20218,Chikuma,city,Nagano,20,Chubu,0,0,1387,6.74,13923.2,225,205,18,2,0,65500,38700,11984,62068,7.3,62.5992621616374,8.168460398,1117783.60830057,60,3.5,0,0
20219,Tomi,city,Nagano,20,Chubu,0,0,1491,6.61,74558.1,418,320,56,42,0,58700,22800,11230,30696,7.4,62.5992621616374,7.753453219,1061112.62053688,50,4.3,0,0
20220,Azumino,city,Nagano,20,Chubu,0,0,1433,5.39,35174,236,193,22,21,0,46000,26400,33182,96479,4.9,60.7163647041248,10.11619109,1190382.06241773,61,0.5,0,0
20303,Koumi,town,Nagano,20,Chubu,0,0,1447,6.59,1795898.7,281,51,6,0,224,33400,28600,11419,5180,6,62.5992621616374,5.212355212,1000268.72586873,28,6.2,0,0
20304,Kawakami,village,Nagano,20,Chubu,0,0,1357,7.93,121532.8,19,7,0,7,5,0,12300,20961,4972,1.2,61.4644500272414,7.642799678,885586.484312148,25,4.6,0,0
20305,Minamimaki,village,Nagano,20,Chubu,0,0,1434,7.11,5727.6,18,12,0,6,0,0,10000,13310,3528,2.1,62.5992621616374,6.802721088,963513.888888889,30,14.1,0,0
20306,Minamiaiki,village,Nagano,20,Chubu,0,0,1387,7.5,1358.8,36,36,0,0,0,0,4700,6603,1121,3.5,62.5992621616374,0.8920606601,771730.597680642,103,5.2,0,0
20307,Kitaaiki,village,Nagano,20,Chubu,0,0,1422,7.57,699.9,17,17,0,0,0,0,4300,5626,842,5.1,62.5992621616374,0,888264.845605701,19,6.6,0,0
20309,Sakuho,town,Nagano,20,Chubu,0,0,1405,6.24,115691.2,88,77,3,5,3,36200,21600,18813,12069,5.7,62.5992621616374,4.888557461,976616.703952274,26,7.4,0,0
20321,Karuizawa,town,Nagano,20,Chubu,0,0,1414,6.68,9931.3,41,35,2,4,0,179700,45900,15605,19018,6.1,62.5992621616374,12.9351141,1462259.01777264,160,11.2,0,0
20323,Miyota,town,Nagano,20,Chubu,0,0,1477,6.55,20618.7,250,219,26,5,0,29100,20000,5878,14738,6.8,62.5992621616374,8.142217397,1104243.45230018,64,11.5,0,0
20324,Tateshina,town,Nagano,20,Chubu,0,0,1432,6.22,23158.8,130,109,19,1,1,19400,11700,6682,7707,4.4,62.5992621616374,6.487608667,994841.442844168,35,16.2,0,0
20349,Aoki,village,Nagano,20,Chubu,0,0,1366,7.19,17248.6,39,31,0,8,0,0,19100,5709,4609,4.3,62.5992621616374,1.952701237,965582.98980256,25,14,0,0
20350,Nagawa,town,Nagano,20,Chubu,0,0,1378,6.73,23841.4,29,22,2,4,1,19400,11600,18395,6780,6.5,62.5992621616374,7.374631268,899217.84660767,25,7.5,0,0
20361,Shimosuwa,town,Nagano,20,Chubu,0,0,1390,6.17,1143.7,30,30,0,0,0,66900,47300,6690,21532,6.8,62.7178855052842,8.731190786,1273832.29611741,65,6.3,0,0
20362,Fujimi,town,Nagano,20,Chubu,0,0,1468,8.04,962078.3,342,126,4,28,184,38100,12500,14465,15338,4.4,62.7178855052842,6.8457426,1133511.409571,57,6.6,0,0
20363,Hara,village,Nagano,20,Chubu,0,0,1498,6.52,5103.5,87,81,6,0,0,0,18000,4325,7573,3.8,62.7178855052842,2.905057441,1159454.90558563,38,16.2,0,0
20382,Tatsuno,town,Nagano,20,Chubu,0,0,1417,6.33,72390.8,145,90,14,41,0,40000,26200,16902,20909,6,65.7210491889516,6.74350758,1175064.13506146,55,5.7,0,0
20383,Minowa,town,Nagano,20,Chubu,0,0,1462,6.27,14693.2,229,217,5,7,0,42600,28900,8612,26214,6.7,65.7210491889516,6.523231861,1130195.39177539,68,7.5,0,0
20384,Iijima,town,Nagano,20,Chubu,0,0,1406,6.52,22246.6,139,96,19,24,0,34200,13800,8694,9902,4.4,65.7210491889516,5.049484953,1085050.69682892,45,3.8,0,0
20385,Minamiminowa,village,Nagano,20,Chubu,0,0,1328,6.03,9089.8,108,98,8,2,0,34600,19700,4090,14543,5,65.7210491889516,8.457677233,1214204.9783401,65,12.2,0,0
20386,Nakagawa,village,Nagano,20,Chubu,0,0,1491,5.52,6626.4,53,44,2,7,0,0,4800,7705,5074,3,65.7210491889516,3.941663382,1029664.76152937,23,9.7,0,0
20388,Miyada,village,Nagano,20,Chubu,0,0,1327,7.09,7411,49,35,4,10,0,36300,26700,5452,8974,4,65.7210491889516,4.903053265,1214849.67684422,54,5.3,0,0
20402,Matsukawa,town,Nagano,20,Chubu,0,0,1475,5.24,27735.1,228,168,48,12,0,31600,17600,7290,13676,4.4,65.7210491889516,3.656039778,1014106.46387833,38,8,0,0
20403,Takamori,town,Nagano,20,Chubu,0,0,1449,4.74,18379.9,111,86,9,16,0,30700,18000,4526,13216,3.4,59.453254740223,7.188256659,1062705.81113801,40,8.6,0,0
20404,Anan,town,Nagano,20,Chubu,0,0,1381,6.01,10922.7,65,43,18,4,0,5500,3700,12335,5455,3.2,65.7210491889516,6.782768103,786718.240146654,18,2.6,0,0
20407,Achi,village,Nagano,20,Chubu,0,0,1308,5.49,1507.1,39,38,1,0,0,22100,5800,21447,7036,4.1,65.7210491889516,7.248436612,926454.945992041,22,5.5,0,0
20409,Hiraya,village,Nagano,20,Chubu,0,0,1308,6.72,2802,13,6,7,0,0,0,3400,7740,563,12.1,65.7210491889516,3.552397869,797300.177619893,15,11.3,0,0
20410,Neba,village,Nagano,20,Chubu,0,0,1305,6.59,4014.9,82,82,0,0,0,0,5600,8995,1129,2.5,65.7210491889516,3.54295837,914906.111603189,11,11.9,0,0
20411,Shimojo,village,Nagano,20,Chubu,0,0,1391,5.32,22534.4,52,41,0,11,0,0,6200,3766,4200,4.6,65.7210491889516,5.952380952,916704.285714286,22,15.7,0,0
20412,Urugi,village,Nagano,20,Chubu,0,0,1357,6.44,325.5,7,7,0,0,0,0,3700,4355,656,1.4,65.7210491889516,4.573170732,692922.256097561,11,5.5,0,0
20413,Tenryu,village,Nagano,20,Chubu,0,0,1281,7.07,75.5,3,3,0,0,0,0,8000,10956,1657,2.6,65.7210491889516,3.017501509,807119.493059747,15,3.5,0,0
20414,Yasuoka,village,Nagano,20,Chubu,0,0,1420,5.25,236.9,7,7,0,0,0,0,2300,6454,1910,5.6,65.7210491889516,3.664921466,834424.083769634,16,7.6,0,0
20415,Takagi,village,Nagano,20,Chubu,0,0,1442,4.29,2184.2,54,52,2,0,0,22500,14800,6662,6692,4.3,65.7210491889516,3.885236103,971206.066945607,26,11.8,0,0
20416,Toyooka,village,Nagano,20,Chubu,0,0,1461,4.85,1197.9,27,25,2,0,0,21800,15800,7685,6819,3.4,65.7210491889516,3.372928582,977371.168793078,29,26.3,0,0
20417,Oshika,village,Nagano,20,Chubu,0,0,1317,6.83,44,2,2,0,0,0,0,2400,24835,1160,5.6,65.7210491889516,3.448275862,642676.724137931,17,2.5,0,0
20422,Agematsu,town,Nagano,20,Chubu,0,0,1376,6.67,61.5,2,2,0,0,0,31500,23800,16847,5245,3.9,62.7178855052842,4.957102002,1054318.97044805,28,3.6,0,0
20423,Nagiso,town,Nagano,20,Chubu,0,0,1299,5.54,547.5,12,12,0,0,0,27000,9500,21596,4810,3.4,62.7178855052842,2.910602911,1024325.98752599,25,2.7,0,0
20425,Kiso,village,Nagano,20,Chubu,0,0,1398,7.44,70,2,2,0,0,0,16100,13800,14046,3134,4.1,62.7178855052842,4.148053606,1040415.12444161,45,5.7,0,0
20429,Otaki,village,Nagano,20,Chubu,0,0,1261,7.42,4039,3,1,0,2,0,0,8200,31086,965,3.8,62.7178855052842,6.21761658,903987.564766839,24,12.4,0,0
20430,Okuwa,village,Nagano,20,Chubu,0,0,1364,6.19,4834.8,99,99,0,0,0,0,8900,23445,4145,4,62.7178855052842,2.653799759,1091297.4668275,27,3.2,0,0
20432,Kiso,town,Nagano,20,Chubu,0,0,1418,6.41,127748,176,168,0,0,8,51400,15800,47606,12743,5.2,62.7178855052842,6.277956525,1104687.90708624,32,2.5,0,0
20446,Omi,village,Nagano,20,Chubu,0,0,1395,6.98,2827.8,20,17,1,2,0,27600,21500,3438,2970,4,60.7163647041248,3.03030303,928350.841750842,19,5.2,0,0
20448,Ikusaka,village,Nagano,20,Chubu,0,0,1354,5.6,1508.6,34,34,0,0,0,0,8000,3897,1953,6.3,60.7163647041248,8.192524322,910771.121351767,15,1.8,0,0
20450,Yamagata,village,Nagano,20,Chubu,0,0,1386,6.89,2272.6,36,32,3,1,0,0,24400,2494,8425,3.5,60.7163647041248,6.765578635,1140876.08308605,40,3,0,0
20451,Asahi,village,Nagano,20,Chubu,0,0,1266,7.68,11558.2,30,15,11,4,0,0,16800,7063,4741,4.5,60.7163647041248,5.273149125,1064826.61885678,29,5.5,0,0
20452,Chikuhoku,village,Nagano,20,Chubu,0,0,1406,6.97,24063.6,94,58,1,35,0,0,9900,9950,5172,5.4,60.7163647041248,3.09358082,949223.897911833,19,1.9,0,0
20481,Ikeda,town,Nagano,20,Chubu,0,0,1370,5.09,14081,31,69,4,1,0,0,16200,4018,10329,6,59.1454623924482,4.066221319,1095444.18627166,35,1.4,0,0
20482,Matsukawa,village,Nagano,20,Chubu,0,0,1293,6.44,8998,38,28,6,4,0,25700,18000,4708,10093,6.3,60.7163647041248,7.926285544,1048065.49093431,39,0.5,0,0
20485,Hakuba,village,Nagano,20,Chubu,0,0,1165,8.93,0,0,0,0,0,0,27200,8900,18937,9205,8.2,60.7163647041248,13.3623031,893478.001086366,49,2.6,0,0
20486,Otari,village,Nagano,20,Chubu,0,0,1221,9.49,20.6,1,1,0,0,0,0,11900,26791,3221,2.5,60.7163647041248,13.97081652,809984.476870537,25,3.1,0,0
20521,Sakaki,town,Nagano,20,Chubu,0,0,1432,7.25,14680.3,160,122,37,1,0,0,31900,5364,15730,5.9,62.5992621616374,7.755880483,1119229.81563891,75,2,0,0
20541,Obuse,town,Nagano,20,Chubu,0,0,1379,6.24,3213.1,48,42,6,0,0,54000,48300,1907,11072,3.8,56.9581318122671,6.412572254,1098130.14812139,40,6.8,0,0
20543,Takayama,village,Nagano,20,Chubu,0,0,1135,7.31,15478.1,32,14,4,14,0,0,27000,9850,7563,4.4,56.9581318122671,5.553351845,990985.455507074,28,5.1,0,0
20561,Yamanouchi,town,Nagano,20,Chubu,0,0,1175,8.09,909.9,24,24,0,0,0,47200,31700,26593,13678,5,56.9581318122671,9.796753911,867154.262319053,52,6.6,0,0
20562,Kijimadaira,village,Nagano,20,Chubu,0,0,1188,7.45,189.1,4,4,0,0,0,0,6400,9931,4939,4.7,56.9581318122671,1.822231221,911489.370317878,19,6.2,0,0
20563,Nozawaonsen,village,Nagano,20,Chubu,0,0,1152,7.3,0,0,0,0,0,0,39800,30000,5795,3853,3,56.9581318122671,10.12198287,716434.726187386,27,5.3,0,0
20583,Shinano,town,Nagano,20,Chubu,0,0,1230,7.47,13653.5,20,3,9,8,0,26700,11000,14927,9238,4.5,60.7163647041248,6.603160857,983123.078588439,42,4.7,0,0
20588,Ogawa,village,Nagano,20,Chubu,0,0,1271,5.39,36.3,1,1,0,0,0,13500,10000,5807,3041,4.2,60.7163647041248,2.301874383,824191.055573824,14,11.3,0,0
20590,Iizuna,town,Nagano,20,Chubu,0,0,1323,5.72,3061.7,43,36,7,0,0,27100,12100,7531,11865,4,60.7163647041248,5.141171513,1098386.68352297,32,8.3,0,0
20602,Sakae,village,Nagano,20,Chubu,0,0,1065,6.53,0,0,0,0,0,0,0,5900,27151,2215,2.9,56.9581318122671,17.15575621,743845.598194131,14,10.6,0,0
21201,Gifu,city,Gifu,21,Chubu,0,0,1351,4.63,100726.4,1021,963,25,33,0,173600,76300,20289,413136,5.9,56.2942214006353,19.65212424,1394414.06461795,84,9.9,0,0
21202,Ogaki,city,Gifu,21,Chubu,0,0,1347,4.98,37764.3,483,443,23,17,0,96300,59400,20652,161160,6.7,58.4826455774213,19.32241251,1340270.71233557,95,6.8,0,0
21203,Takayama,city,Gifu,21,Chubu,0,0,1294,5.61,111624,606,537,62,4,3,73300,41900,217767,92747,3.7,66.6506882346447,9.369575296,1163362.34056088,54,10.2,0,0
21204,Tajimi,city,Gifu,21,Chubu,0,0,1367,5.25,270178.7,396,301,54,24,17,61400,36800,9124,112595,5.2,61.9293499103974,11.90106133,1395387.01540921,77,10.5,0,0
21205,Seki,city,Gifu,21,Chubu,0,0,1366,4.72,56550.9,546,474,52,20,0,78500,25200,47284,91418,5.7,56.8720424476757,13.8265987,1184754.84040342,64,7.3,0,0
21206,Nakatsugawa,city,Gifu,21,Chubu,0,0,1329,5.31,180440.8,1459,1280,90,88,1,41300,13700,67638,80910,4.6,61.9293499103974,6.167346434,1212845.47027561,51,10,0,0
21207,Mino,city,Gifu,21,Chubu,0,0,1345,4.66,10497.4,176,168,5,3,0,53200,30500,11705,22629,5.9,56.8720424476757,10.78262407,1154772.5926908,58,7.3,0,0
21208,Mizunami,city,Gifu,21,Chubu,0,0,1357,5.02,221564.6,454,341,37,65,11,65500,24100,17500,40387,6.2,61.9293499103974,10.25082328,1204704.75648105,66,8.5,0,0
21209,Hashima,city,Gifu,21,Chubu,0,0,1369,5.17,19085.5,352,337,13,2,0,56000,43900,5364,67197,6,56.8720424476757,16.34001518,1256366.54910189,77,8.1,0,0
21210,Ena,city,Gifu,21,Chubu,0,0,1356,4.64,389569.7,1032,826,80,107,19,45800,14500,50419,53718,4.8,61.9293499103974,7.948918426,1156390.48363677,52,8.1,0,0
21211,Minokamo,city,Gifu,21,Chubu,0,0,1374,4.76,80226.1,390,343,10,37,0,60000,28900,7481,54729,5.6,66.6506882346447,15.73206161,1194454.09198049,84,11.1,0,0
21212,Toki,city,Gifu,21,Chubu,0,0,1366,5.06,76039.4,460,378,36,46,0,52400,29000,11601,60475,5.4,61.9293499103974,10.43406366,1157088.8631666,61,4.8,0,0
21213,Kakamigahara,city,Gifu,21,Chubu,0,0,1370,4.78,42720.2,500,458,29,13,0,79100,54700,8777,145604,5,56.8720424476757,16.10532678,1369323.37710502,96,9.3,0,0
21214,Kani,city,Gifu,21,Chubu,0,0,1377,4.9,1443490.1,413,303,8,29,73,57900,34100,8760,97436,5.3,66.6506882346447,13.18814401,1402340.73648344,93,9.6,0,0
21215,Yamagata,city,Gifu,21,Chubu,0,0,1329,4.49,36005.5,368,347,5,16,0,45000,23700,22204,29629,5.2,56.8720424476757,9.922710858,1123736.57565223,47,10.1,0,0
21216,Mizuho,city,Gifu,21,Chubu,0,0,1361,4.76,10571.5,181,165,15,1,0,82400,55800,2819,51950,6.9,56.8720424476757,20.19249278,1298413.45524543,83,10.7,0,0
21217,Hida,city,Gifu,21,Chubu,0,0,1246,5.78,3784.1,43,36,5,2,0,87500,23900,79231,26732,3.9,66.6506882346447,7.032769714,1129742.78018854,37,8.2,0,0
21218,Motosu,city,Gifu,21,Chubu,0,0,1334,4.63,55658.9,328,272,21,35,0,60700,30900,37457,35047,5.4,56.8720424476757,18.66065569,1228412.90267355,75,7.7,0,0
21219,Gujo,city,Gifu,21,Chubu,0,0,1271,5.5,81177.5,236,168,8,59,1,48200,23700,103079,44491,4,66.6506882346447,6.990177789,1058421.0064957,34,4.4,0,0
21220,Gero,city,Gifu,21,Chubu,0,0,1288,6.69,30111.4,202,194,4,3,1,55500,19900,85106,36314,4.3,66.6506882346447,5.700280883,1070524.81136752,42,9,0,0
21221,Kaizu,city,Gifu,21,Chubu,0,0,1344,5.88,39691.1,280,242,14,24,0,36100,28400,11231,37941,5.8,58.4826455774213,13.65277668,1222663.79378509,59,14.1,0,0
21302,Ginan,town,Gifu,21,Chubu,0,0,1369,4.75,2592.6,71,70,1,0,0,72400,61300,790,23804,7,56.8720424476757,28.94471517,1364681.01999664,100,7.8,0,0
21303,Kasamatsu,town,Gifu,21,Chubu,0,0,1367,4.87,4208.2,71,66,4,1,0,71000,62300,1036,22809,6.9,56.8720424476757,16.48472094,1240333.2018063,75,9.7,0,0
21341,Yoro,town,Gifu,21,Chubu,0,0,1304,6.36,62133.2,245,155,20,70,0,46200,31800,7214,31332,7.8,58.4826455774213,11.48985063,1191151.37878208,65,13.2,0,0
