year,cbsa,county,geoid,hri,interval
2010,31100,06037,06037531702,2.79,3
2010,36540,31055,31055002400,2.79,3
2010,37900,17143,17143001800,2.79,3
2010,41860,06001,06001405600,2.79,3
2010,45460,18167,18167001500,2.79,3
2010,35620,34003,34003019304,2.79,3
2010,27260,12031,12031000800,2.79,3
2010,26580,54011,54011000500,2.79,3
2010,31100,06037,06037192001,2.79,3
2010,41860,06001,06001428200,2.79,3
2010,43780,18141,18141000200,2.79,3
2010,31100,06037,06037128601,2.79,3
2010,26420,48201,48201311500,2.79,3
2010,15380,36029,36029017000,2.79,3
2010,44140,25013,25013811600,2.79,3
2010,21500,42049,42049001100,2.79,3
2010,30700,31109,31109000100,2.79,3
2010,45460,18167,18167000900,2.79,3
2010,19100,48439,48439101401,2.79,3
2010,41180,29189,29189220100,2.79,3
2010,42660,53033,53033005802,2.79,3
2010,37900,17143,17143002600,2.79,3
2010,40900,06067,06067002200,2.79,3
2010,16980,17031,17031030601,2.8,3
2010,16980,17031,17031030102,2.8,3
2010,16980,17031,17031030101,2.8,3
2010,14460,25017,25017341102,2.8,3
2010,35620,36047,36047053000,2.8,3
2010,14460,25017,25017350500,2.8,3
2010,33460,27123,27123036800,2.8,3
2010,31140,21111,21111004000,2.8,3
2010,43580,19193,19193000800,2.8,3
2010,16980,17031,17031814700,2.8,3
2010,41740,06073,06073007907,2.8,3
2010,34980,47037,47037012100,2.8,3
2010,41700,48029,48029160200,2.8,3
2010,41180,29189,29189212200,2.8,3
2010,14460,25017,25017336402,2.8,3
2010,31100,06037,06037201501,2.8,3
2010,31100,06037,06037481714,2.8,3
2010,41940,06085,06085501600,2.8,3
2010,29620,26065,26065001000,2.8,3
2010,31100,06037,06037192002,2.8,3
2010,33460,27053,27053107400,2.8,3
2010,24340,26081,26081003500,2.8,3
2010,15380,36063,36063020400,2.8,3
2010,33100,12086,12086004405,2.8,3
2010,45780,39095,39095001000,2.8,3
2010,35620,34003,34003009100,2.8,3
2010,24340,26081,26081013600,2.8,3
2010,31100,06037,06037535501,2.8,3
2010,12060,13121,13121001400,2.8,3
2010,31100,06037,06037570501,2.8,3
2010,14460,25021,25021417400,2.8,3
2010,19500,17115,17115002000,2.8,3
2010,19820,26125,26125183700,2.8,3
2010,30780,05119,05119001900,2.8,3
2010,28020,26077,26077001702,2.8,3
2010,23420,06019,06019004901,2.8,3
2010,35620,36047,36047067800,2.8,3
2010,35620,36061,36061025300,2.81,3
2010,18140,39049,39049001902,2.81,3
2010,35620,36047,36047015500,2.81,3
2010,37980,34007,34007603002,2.81,3
2010,33100,12086,12086006501,2.81,3
2010,35620,36047,36047015700,2.81,3
2010,19780,19153,19153004300,2.81,3
2010,44060,53063,53063002900,2.81,3
2010,35620,34039,34039038500,2.81,3
2010,19100,48113,48113005500,2.81,3
2010,31100,06037,06037310900,2.81,3
2010,44060,53063,53063002100,2.81,3
2010,19100,48439,48439103702,2.81,3
2010,35620,36081,36081146700,2.81,3
2010,41740,06073,06073000500,2.81,3
2010,28020,26077,26077000500,2.81,3
2010,31100,06037,06037311802,2.81,3
2010,27100,26075,26075000600,2.81,3
2010,24340,26081,26081013400,2.81,3
2010,28020,26077,26077001100,2.81,3
2010,17460,39035,39035123501,2.81,3
2010,18140,39049,39049006822,2.81,3
2010,12060,13089,13089020802,2.81,3
2010,10420,39153,39153520105,2.81,3
2010,16980,18089,18089021700,2.81,3
2010,31700,33011,33011000102,2.81,3
2010,31100,06037,06037482001,2.81,3
2010,14460,25025,25025100900,2.82,3
2010,31100,06037,06037541604,2.82,3
2010,19340,19163,19163011400,2.82,3
2010,41620,49035,49035101101,2.82,3
2010,37980,42101,42101023800,2.82,3
2010,40380,36055,36055007600,2.82,3
2010,45820,20177,20177001300,2.82,3
2010,17460,39035,39035177104,2.82,3
2010,44060,53063,53063003100,2.82,3
2010,21300,36015,36015000600,2.82,3
2010,41740,06073,06073001000,2.82,3
2010,41620,49035,49035101102,2.82,3
2010,41860,06001,06001406602,2.82,3
2010,30700,31109,31109000300,2.82,3
2010,18140,39049,39049004820,2.82,3
2010,16980,17031,17031030104,2.82,3
2010,22420,26049,26049000600,2.82,3
2010,41860,06075,06075045100,2.82,3
2010,19340,19163,19163011500,2.82,3
2010,10420,39153,39153502200,2.82,3
2010,45780,39095,39095002500,2.82,3
2010,31540,55025,55025001200,2.82,3
2010,11020,42013,42013101500,2.82,3
2010,49180,37067,37067001902,2.82,3
2010,17460,39035,39035154601,2.82,3
2010,21500,42049,42049011300,2.82,3
2010,39300,44007,44007010400,2.82,3
2010,38900,41051,41051003502,2.82,3
2010,19820,26125,26125141600,2.82,3
2010,35620,34003,34003017500,2.82,3
2010,25540,09003,09003524700,2.82,3
2010,11700,37021,37021001200,2.82,3
2010,31100,06037,06037190100,2.82,3
2010,35620,34039,34039033000,2.82,3
2010,23060,18003,18003000400,2.82,3
2010,31100,06037,06037602200,2.82,3
2010,31100,06037,06037215102,2.83,3
2010,20260,27137,27137001200,2.83,3
2010,35620,36047,36047045200,2.83,3
2010,35620,36047,36047066200,2.83,3
2010,45300,12103,12103023200,2.83,3
2010,19820,26163,26163577800,2.83,3
2010,35620,34003,34003033200,2.83,3
2010,41860,06001,06001406900,2.83,3
2010,15380,36029,36029004100,2.83,3
2010,41860,06075,06075013000,2.83,3
2010,45780,39095,39095002600,2.83,3
2010,42660,53033,53033011800,2.83,3
2010,19820,26163,26163536600,2.83,3
2010,41860,06001,06001404102,2.83,3
2010,11700,37021,37021001100,2.83,3
2010,35620,36085,36085002002,2.83,3
2010,45060,36067,36067003800,2.83,3
2010,41860,06001,06001428100,2.83,3
2010,14460,25025,25025100800,2.83,3
2010,45820,20177,20177002200,2.83,3
2010,31100,06037,06037192300,2.83,3
2010,35620,36085,36085013800,2.83,3
2010,46540,36065,36065021301,2.83,3
2010,37980,42045,42045405300,2.83,3
2010,49660,39099,39099811901,2.83,3
2010,40900,06067,06067006900,2.83,3
2010,16860,47065,47065001800,2.83,3
2010,38300,42003,42003427200,2.83,3
2010,44100,17167,17167000202,2.83,3
2010,13780,36007,36007013301,2.83,3
2010,35620,34035,34035051900,2.84,3
2010,19100,48113,48113001302,2.84,3
2010,14460,25021,25021400700,2.84,3
2010,41700,48029,48029110900,2.84,3
2010,42660,53033,53033010401,2.84,3
2010,35620,34013,34013010500,2.84,3
2010,42340,13051,13051011400,2.84,3
2010,41180,29510,29510112200,2.84,3
2010,35620,36061,36061026300,2.84,3
2010,31100,06037,06037530301,2.84,3
2010,16980,17197,17197882400,2.84,3
2010,28940,47093,47093001600,2.84,3
2010,40420,17201,17201000800,2.84,3
2010,15380,36029,36029006902,2.84,3
2010,16620,54039,54039000600,2.84,3
2010,12980,26025,26025000200,2.84,3
2010,40380,36055,36055004702,2.84,3
2010,33460,27053,27053108800,2.84,3
2010,14460,25021,25021417100,2.84,3
2010,17460,39035,39035134204,2.84,3
2010,38300,42003,42003563900,2.84,3
2010,40380,36055,36055007700,2.84,3
2010,31100,06037,06037430502,2.84,3
2010,19740,08031,08031003201,2.84,3
2010,16980,17031,17031490500,2.84,3
2010,12580,24005,24005400701,2.84,3
2010,10420,39153,39153531802,2.84,3
2010,29620,26065,26065001703,2.85,3
2010,35620,36047,36047029800,2.85,3
2010,42340,13051,13051011300,2.85,3
2010,38300,42003,42003250900,2.85,3
2010,16980,17031,17031151200,2.85,3
2010,19820,26163,26163566500,2.85,3
2010,19500,17115,17115000200,2.85,3
2010,14460,25025,25025110501,2.85,3
2010,17460,39035,39035154700,2.85,3
2010,19100,48113,48113006302,2.85,3
2010,41740,06073,06073007910,2.85,3
2010,41860,06001,06001427800,2.85,3
2010,45780,39095,39095002300,2.85,3
2010,45940,34021,34021002601,2.85,3
2010,37980,42101,42101028000,2.85,3
2010,41940,06085,06085502400,2.85,3
2010,44140,25013,25013810800,2.85,3
2010,41860,06001,06001420500,2.85,3
2010,14460,25025,25025110103,2.85,3
2010,14460,25021,25021418004,2.85,3
2010,40380,36055,36055010700,2.85,3
2010,11020,42013,42013100500,2.85,3
2010,17460,39093,39093022200,2.85,3
2010,26420,48201,48201313500,2.85,3
2010,35620,34003,34003006300,2.85,3
2010,19380,39113,39113003402,2.85,3
2010,26580,54011,54011001500,2.85,3
2010,38900,41051,41051001801,2.85,3
2010,30700,31109,31109001003,2.85,3
2010,47260,51650,51650012000,2.85,3
2010,40900,06067,06067001700,2.85,3
2010,31100,06037,06037577000,2.85,3
2010,20260,27137,27137015800,2.85,3
2010,10900,42095,42095011200,2.85,3
2010,41860,06001,06001410000,2.85,3
2010,45780,39095,39095010100,2.85,3
2010,18140,39049,39049005610,2.86,3
2010,37980,42101,42101025300,2.86,3
2010,31140,21111,21111004600,2.86,3
2010,17460,39035,39035106800,2.86,3
2010,35620,36047,36047058000,2.86,3
2010,35620,36047,36047040400,2.86,3
2010,41860,06001,06001403502,2.86,3
2010,18140,39049,39049004700,2.86,3
2010,35380,22071,22071011500,2.86,3
2010,37980,34007,34007603001,2.86,3
2010,33340,55079,55079004800,2.86,3
2010,31100,06037,06037481713,2.86,3
2010,41180,29189,29189217000,2.86,3
2010,33660,01097,01097000903,2.86,3
2010,14460,25025,25025110301,2.86,3
2010,19780,19153,19153000103,2.86,3
2010,29620,26065,26065980200,2.86,3
2010,42660,53053,53053072309,2.86,3
2010,16980,17031,17031010100,2.86,3
2010,45300,12057,12057002900,2.86,3
2010,35620,36119,36119003700,2.86,3
2010,41180,17163,17163501400,2.86,3
2010,17460,39035,39035160800,2.86,3
2010,40380,36055,36055004602,2.86,3
2010,15940,39151,39151700100,2.86,3
2010,35620,36061,36061009200,2.86,3
2010,38300,42003,42003517000,2.86,3
2010,28940,47093,47093000902,2.86,3
2010,37980,34007,34007603902,2.86,3
2010,35620,36047,36047047000,2.87,3
2010,31100,06037,06037533107,2.87,3
2010,26900,18097,18097380200,2.87,3
2010,16980,17031,17031812302,2.87,3
2010,35620,36081,36081120100,2.87,3
2010,34980,47037,47037017000,2.87,3
2010,18140,39049,39049001810,2.87,3
2010,35620,36005,36005026300,2.87,3
2010,14460,25025,25025120700,2.87,3
2010,44180,29077,29077000900,2.87,3
2010,16980,17031,17031010300,2.87,3
2010,14460,25017,25017374600,2.87,3
2010,31100,06037,06037700300,2.87,3
2010,17460,39035,39035153104,2.87,3
2010,31100,06037,06037187300,2.87,3
2010,16980,17031,17031171000,2.87,3
2010,37980,34007,34007605602,2.87,3
2010,46540,36065,36065021202,2.87,3
2010,35620,34003,34003047100,2.87,3
2010,41860,06001,06001405700,2.87,3
2010,39020,39145,39145003700,2.87,3
2010,40900,06067,06067001600,2.87,3
2010,49660,39099,39099802600,2.87,3
2010,37980,42091,42091201606,2.87,3
2010,25540,09003,09003502300,2.87,3
2010,38900,41051,41051001802,2.87,3
2010,10420,39153,39153505900,2.87,3
2010,38300,42003,42003320600,2.87,3
2010,47260,51710,51710000800,2.87,3
2010,35620,34003,34003026200,2.87,3
2010,17140,21117,21117065100,2.87,3
2010,48540,54069,54069000200,2.87,3
2010,12060,13121,13121006500,2.87,3
2010,14460,25017,25017368102,2.87,3
2010,23420,06019,06019002300,2.88,3
2010,41620,49035,49035101800,2.88,3
2010,41740,06073,06073000300,2.88,3
2010,31100,06037,06037214600,2.88,3
2010,10420,39153,39153503300,2.88,3
2010,45060,36067,36067005200,2.88,3
2010,41860,06001,06001408200,2.88,3
2010,35620,36061,36061007100,2.88,3
2010,10420,39153,39153505700,2.88,3
2010,16740,37119,37119002600,2.88,3
2010,45780,39095,39095005501,2.88,3
2010,45060,36067,36067003900,2.88,3
2010,19380,39113,39113002200,2.88,3
2010,10420,39153,39153503702,2.88,3
2010,41860,06075,06075026303,2.88,3
2010,17460,39035,39035105700,2.88,3
2010,42660,53033,53033004800,2.88,3
2010,41860,06001,06001410400,2.88,3
2010,19740,08031,08031004404,2.88,3
2010,14460,25017,25017341101,2.88,3
2010,35620,34003,34003023402,2.88,3
2010,42660,53053,53053061200,2.88,3
2010,35620,34039,34039031602,2.88,3
2010,41860,06001,06001408600,2.88,3
2010,35620,34003,34003054100,2.88,3
2010,14460,25017,25017374700,2.88,3
2010,36420,40109,40109100900,2.88,3
2010,19780,19153,19153004001,2.88,3
2010,36540,31055,31055003100,2.88,3
2010,42660,53053,53053061500,2.88,3
2010,35620,36085,36085020804,2.88,3
2010,34620,18035,18035001000,2.88,3
2010,45780,39095,39095007500,2.88,3
2010,35620,36081,36081099705,2.88,3
2010,35620,36047,36047026400,2.89,3
2010,35620,34013,34013004100,2.89,3
2010,41740,06073,06073007908,2.89,3
2010,35620,36081,36081045600,2.89,3
2010,37980,42101,42101008701,2.89,3
2010,31140,21111,21111006800,2.89,3
2010,35380,22071,22071009000,2.89,3
2010,17140,21117,21117065000,2.89,3
2010,46140,40143,40143001500,2.89,3
2010,35620,36119,36119002700,2.89,3
2010,31100,06037,06037461000,2.89,3
2010,21340,48141,48141001600,2.89,3
2010,14460,25023,25023511701,2.89,3
2010,19820,26163,26163536100,2.89,3
2010,41620,49035,49035100700,2.89,3
2010,26420,48201,48201311100,2.89,3
2010,41740,06073,06073002709,2.89,3
2010,41860,06001,06001422400,2.89,3
2010,38900,41051,41051001601,2.89,3
2010,35620,36119,36119004000,2.89,3
2010,38900,41051,41051000100,2.89,3
2010,12580,24510,24510280404,2.89,3
2010,33460,27123,27123033400,2.89,3
2010,28140,29095,29095009400,2.89,3
2010,12980,26025,26025001400,2.89,3
2010,17460,39035,39035134206,2.89,3
2010,31100,06037,06037532302,2.89,3
2010,41860,06001,06001427100,2.9,3
2010,33460,27053,27053109400,2.9,3
2010,41180,29510,29510119102,2.9,3
2010,33340,55079,55079006200,2.9,3
2010,35620,36005,36005018302,2.9,3
2010,41860,06001,06001422500,2.9,3
2010,17460,39035,39035161600,2.9,3
2010,18140,39049,39049003800,2.9,3
2010,35620,36047,36047042800,2.9,3
2010,35620,34013,34013004300,2.9,3
2010,43780,18141,18141010600,2.9,3
2010,15380,36029,36029003301,2.9,3
2010,38300,42003,42003320700,2.9,3
2010,10420,39153,39153520103,2.9,3
2010,14460,25025,25025140400,2.9,3
2010,41140,29021,29021000900,2.9,3
2010,17460,39035,39035123800,2.9,3
2010,41180,29189,29189212700,2.9,3
2010,16860,47065,47065002500,2.9,3
2010,41860,06075,06075025500,2.9,3
2010,19500,17115,17115001900,2.9,3
2010,45940,34021,34021002100,2.9,3
2010,16980,17031,17031711200,2.9,3
2010,22420,26049,26049000800,2.9,3
2010,33460,27053,27053100400,2.9,3
2010,26580,54099,54099005200,2.9,3
2010,23060,18003,18003000500,2.9,3
2010,41180,29510,29510127200,2.9,3
2010,19100,48113,48113006800,2.9,3
2010,17140,21117,21117061200,2.9,3
2010,19780,19153,19153000704,2.9,3
2010,17460,39035,39035124201,2.9,3
2010,19820,26125,26125141400,2.9,3
2010,18140,39049,39049002510,2.9,3
2010,33340,55079,55079110100,2.9,3
2010,41700,48029,48029140300,2.91,3
2010,35620,36047,36047039400,2.91,3
2010,39540,55101,55101001002,2.91,3
2010,24340,26081,26081003400,2.91,3
2010,35380,22071,22071011600,2.91,3
2010,16860,47065,47065001300,2.91,3
2010,35620,36005,36005025300,2.91,3
2010,18140,39049,39049000920,2.91,3
2010,16980,17031,17031061901,2.91,3
2010,35620,36085,36085007500,2.91,3
2010,16980,17089,17089854301,2.91,3
2010,21780,18163,18163000800,2.91,3
2010,13820,01073,01073010702,2.91,3
2010,21500,42049,42049001800,2.91,3
2010,19380,39113,39113002300,2.91,3
2010,39540,55101,55101001302,2.91,3
2010,43780,18141,18141000400,2.91,3
2010,10420,39153,39153510200,2.91,3
2010,33460,27123,27123037100,2.91,3
2010,41860,06075,06075026100,2.91,3
2010,35620,34013,34013015700,2.91,3
2010,40900,06067,06067002700,2.91,3
2010,31100,06037,06037535502,2.91,3
2010,39100,36027,36027220300,2.91,3
2010,16980,17197,17197881401,2.91,3
2010,45300,12103,12103023300,2.91,3
2010,35620,36005,36005025700,2.91,3
2010,17460,39035,39035132200,2.91,3
2010,40220,51770,51770001900,2.91,3
2010,38300,42003,42003191700,2.91,3
2010,11020,42013,42013100200,2.91,3
2010,20500,37063,37063002200,2.91,3
2010,21500,42049,42049003000,2.91,3
2010,49660,39099,39099811200,2.91,3
2010,10580,36001,36001002100,2.91,3
2010,35620,34003,34003019305,2.91,3
2010,31100,06037,06037301601,2.91,3
2010,37980,42101,42101027902,2.91,3
2010,38900,41051,41051000301,2.91,3
2010,38900,41051,41051007900,2.91,3
2010,30780,05119,05119003002,2.91,3
2010,41180,17163,17163502900,2.91,3
2010,42660,53033,53033008900,2.92,3
2010,35620,36085,36085010500,2.92,3
2010,14460,25021,25021400400,2.92,3
2010,14460,25025,25025120600,2.92,3
2010,31100,06037,06037482201,2.92,3
2010,17460,39035,39035119502,2.92,3
2010,17460,39035,39035124300,2.92,3
2010,41700,48029,48029150501,2.92,3
2010,16980,17031,17031070102,2.92,3
2010,19340,19163,19163010800,2.92,3
2010,10420,39153,39153502101,2.92,3
2010,38300,42003,42003070800,2.92,3
2010,14460,25017,25017340100,2.92,3
2010,36260,49057,49057200202,2.92,3
2010,28140,29095,29095009300,2.92,3
2010,45300,12057,12057002100,2.92,3
2010,19100,48113,48113000702,2.92,3
2010,12580,24510,24510120600,2.92,3
2010,10420,39153,39153502300,2.92,3
2010,19820,26163,26163534600,2.92,3
2010,49660,39099,39099804000,2.92,3
2010,13780,36007,36007000900,2.92,3
2010,35620,36081,36081113900,2.92,3
2010,39020,39145,39145003400,2.92,3
2010,21780,18163,18163000300,2.92,3
2010,13820,01073,01073003600,2.92,3
2010,43780,18141,18141001500,2.92,3
2010,38300,42003,42003561000,2.92,3
2010,38300,42003,42003435000,2.92,3
2010,49660,39155,39155920800,2.92,3
2010,31100,06037,06037541603,2.92,3
2010,45940,34021,34021000200,2.92,3
2010,33340,55079,55079012800,2.92,3
2010,19820,26125,26125171100,2.92,3
2010,30780,05119,05119004400,2.92,3
2010,35620,34039,34039032300,2.92,3
2010,33860,01101,01101002300,2.92,3
2010,37980,42101,42101010100,2.93,3
2010,35620,36047,36047079400,2.93,3
2010,35620,36047,36047046201,2.93,3
2010,14460,25025,25025100300,2.93,3
2010,12060,13121,13121001500,2.93,3
2010,19820,26163,26163536700,2.93,3
2010,27100,26075,26075001300,2.93,3
2010,16980,17031,17031720200,2.93,3
2010,33340,55079,55079004600,2.93,3
2010,35620,34013,34013010300,2.93,3
2010,31140,21111,21111001600,2.93,3
2010,35620,36047,36047088000,2.93,3
2010,31100,06037,06037265303,2.93,3
2010,17460,39035,39035141100,2.93,3
2010,35380,22071,22071002402,2.93,3
2010,29620,26065,26065006800,2.93,3
2010,19820,26099,26099250600,2.93,3
2010,12060,13121,13121004100,2.93,3
2010,45780,39095,39095004503,2.93,3
2010,32820,47157,47157007400,2.93,3
2010,38060,04013,04013113300,2.93,3
2010,32820,47157,47157001200,2.93,3
2010,43780,18141,18141003000,2.93,3
2010,14460,25023,25023511400,2.93,3
2010,14460,25025,25025180200,2.93,3
2010,26420,48201,48201210500,2.93,3
2010,24340,26081,26081014200,2.93,3
2010,38900,41051,41051001400,2.93,3
2010,41180,29189,29189218900,2.93,3
2010,15380,36029,36029003500,2.93,3
2010,35620,34039,34039037200,2.93,3
2010,38300,42003,42003524000,2.93,3
2010,19740,08031,08031003003,2.93,3
2010,40900,06067,06067002900,2.93,3
2010,24340,26081,26081004400,2.93,3
2010,31100,06037,06037269100,2.93,3
2010,19820,26163,26163580100,2.93,3
2010,43780,18141,18141000900,2.93,3
2010,42660,53033,53033005400,2.93,3
2010,31100,06037,06037201120,2.93,3
2010,10580,36083,36083051600,2.93,3
2010,19780,19153,19153000801,2.93,3
2010,35620,34003,34003014000,2.93,3
2010,16980,18089,18089012300,2.93,3
2010,12260,13245,13245001200,2.93,3
2010,35620,36081,36081120700,2.93,3
2010,45300,12103,12103022301,2.93,3
2010,37980,42101,42101980500,2.93,3
2010,41180,29189,29189211700,2.93,3
2010,16980,17031,17031801000,2.93,3
2010,47380,48309,48309002700,2.93,3
2010,35620,34013,34013017700,2.94,3
2010,35620,36047,36047048200,2.94,3
2010,41860,06001,06001427900,2.94,3
2010,28140,29095,29095006600,2.94,3
2010,35620,36047,36047031702,2.94,3
2010,29620,26065,26065002600,2.94,3
2010,35620,36047,36047015300,2.94,3
2010,31100,06037,06037189902,2.94,3
2010,19820,26163,26163577500,2.94,3
2010,35620,36005,36005025100,2.94,3
2010,35620,36061,36061016002,2.94,3
2010,27100,26075,26075000100,2.94,3
2010,19820,26163,26163537600,2.94,3
2010,21500,42049,42049001700,2.94,3
2010,35620,36047,36047061004,2.94,3
2010,35260,42073,42073000700,2.94,3
2010,19740,08031,08031002702,2.94,3
2010,15380,36029,36029003302,2.94,3
2010,19100,48439,48439103701,2.94,3
2010,35620,36085,36085013400,2.94,3
2010,31100,06037,06037181500,2.94,3
2010,35620,34003,34003037100,2.94,3
2010,35380,22051,22051022400,2.94,3
2010,35620,36047,36047044800,2.94,3
2010,38900,41051,41051003501,2.94,3
2010,31100,06037,06037300600,2.94,3
2010,20500,37063,37063000402,2.94,3
2010,23420,06019,06019003500,2.94,3
2010,14460,25017,25017370400,2.94,3
2010,27100,26075,26075000400,2.94,3
2010,14460,25025,25025130404,2.94,3
2010,33340,55079,55079091200,2.94,3
2010,46540,36065,36065021702,2.94,3
2010,31340,51680,51680000700,2.94,3
2010,35620,34039,34039038400,2.94,3
2010,14460,25017,25017368300,2.94,3
2010,41860,06001,06001422600,2.94,3
2010,47260,51710,51710000700,2.94,3
2010,17980,13215,13215000800,2.94,3
2010,37980,34007,34007602503,2.94,3
2010,14460,25023,25023511702,2.94,3
2010,29620,26065,26065003103,2.94,3
2010,16980,17031,17031818700,2.94,3
2010,27140,28049,28049003000,2.94,3
2010,14460,25021,25021400800,2.95,3
2010,31100,06037,06037462400,2.95,3
2010,35620,36005,36005024100,2.95,3
2010,19740,08031,08031002803,2.95,3
2010,15380,36029,36029003400,2.95,3
2010,33340,55079,55079009000,2.95,3
2010,35620,36047,36047041600,2.95,3
2010,33460,27053,27053106700,2.95,3
2010,19340,19163,19163011200,2.95,3
2010,35620,34017,34017018000,2.95,3
2010,16980,17031,17031010600,2.95,3
2010,35620,36005,36005021501,2.95,3
2010,35620,34013,34013018900,2.95,3
2010,16980,17031,17031720700,2.95,3
2010,29620,26065,26065002000,2.95,3
2010,41860,06075,06075017102,2.95,3
2010,41860,06075,06075020401,2.95,3
2010,16980,17031,17031812500,2.95,3
2010,25540,09003,09003524501,2.95,3
2010,10580,36093,36093021700,2.95,3
2010,26900,18097,18097321002,2.95,3
2010,38300,42003,42003192000,2.95,3
2010,14460,25017,25017339300,2.95,3
2010,14460,25021,25021401000,2.95,3
2010,40380,36055,36055008500,2.95,3
2010,41860,06001,06001409700,2.95,3
2010,31100,06037,06037430723,2.95,3
2010,35380,22071,22071003702,2.95,3
2010,38300,42003,42003450700,2.95,3
2010,14460,25017,25017338200,2.95,3
2010,31100,06037,06037302104,2.95,3
2010,17460,39035,39035160700,2.95,3
2010,40380,36055,36055001900,2.95,3
2010,38300,42003,42003130600,2.95,3
2010,35620,36005,36005029600,2.95,3
2010,26420,48201,48201511500,2.95,3
2010,35620,36085,36085009700,2.95,3
2010,35620,36047,36047076800,2.95,3
2010,35620,36119,36119003200,2.95,3
2010,41180,17163,17163502401,2.95,3
2010,24660,37081,37081010300,2.95,3
2010,37980,42091,42091201703,2.95,3
2010,35620,36081,36081126700,2.95,3
2010,19100,48439,48439104605,2.95,3
2010,17460,39035,39035123700,2.95,3
2010,17460,39035,39035152303,2.95,3
2010,35620,36047,36047027800,2.96,3
2010,35620,36061,36061019300,2.96,3
2010,19100,48113,48113000701,2.96,3
2010,19820,26163,26163577600,2.96,3
2010,31100,06037,06037481606,2.96,3
2010,35620,36047,36047028400,2.96,3
2010,37980,42101,42101008302,2.96,3
2010,35620,36081,36081048200,2.96,3
2010,36540,31055,31055005200,2.96,3
2010,16980,17031,17031430500,2.96,3
2010,31100,06037,06037462301,2.96,3
2010,35620,36081,36081013600,2.96,3
2010,35620,36047,36047088200,2.96,3
2010,17140,21117,21117061000,2.96,3
2010,17460,39035,39035119401,2.96,3
2010,15380,36029,36029008003,2.96,3
2010,24340,26081,26081002500,2.96,3
2010,35620,34017,34017013100,2.96,3
2010,14460,25023,25023511500,2.96,3
2010,19820,26163,26163501700,2.96,3
2010,43780,18141,18141010700,2.96,3
2010,19740,08031,08031000701,2.96,3
2010,36780,55139,55139000100,2.96,3
2010,35620,34003,34003017300,2.96,3
2010,16980,17031,17031430900,2.96,3
2010,16980,17031,17031020901,2.96,3
2010,35620,34003,34003038200,2.96,3
2010,33460,27053,27053100900,2.96,3
2010,19820,26163,26163574900,2.96,3
2010,17140,21037,21037053200,2.96,3
2010,40900,06067,06067003700,2.96,3
2010,19820,26125,26125170000,2.96,3
2010,15940,39151,39151701500,2.96,3
2010,38300,42003,42003101800,2.96,3
2010,49620,42133,42133021300,2.96,3
2010,17460,39035,39035119600,2.96,3
2010,39540,55101,55101000600,2.96,3
2010,17140,21117,21117061400,2.96,3
2010,41700,48029,48029140600,2.96,3
2010,23420,06019,06019002702,2.96,3
2010,16980,17031,17031819100,2.96,3
2010,43780,18141,18141010300,2.96,3
2010,37980,42101,42101029100,2.96,3
2010,14460,25023,25023510502,2.96,3
2010,29540,42071,42071000900,2.96,3
2010,15380,36029,36029005600,2.96,3
2010,41700,48029,48029140900,2.96,3
2010,31540,55025,55025000800,2.96,3
2010,19100,48113,48113006402,2.96,3
2010,38300,42003,42003525300,2.96,3
2010,35620,36005,36005006300,2.96,3
2010,39300,44007,44007014100,2.97,3
2010,35620,36081,36081048000,2.97,3
2010,35620,36047,36047049200,2.97,3
2010,16980,17031,17031140200,2.97,3
2010,35620,36047,36047088800,2.97,3
2010,37980,42101,42101027901,2.97,3
2010,16980,17031,17031190200,2.97,3
2010,35380,22071,22071010100,2.97,3
2010,19820,26163,26163535700,2.97,3
2010,35620,36047,36047028800,2.97,3
2010,19820,26163,26163578000,2.97,3
2010,41180,29189,29189212101,2.97,3
2010,37980,42101,42101019700,2.97,3
2010,19780,19153,19153001900,2.97,3
2010,14460,25017,25017340000,2.97,3
2010,35620,36005,36005022200,2.97,3
2010,35620,36047,36047029000,2.97,3
2010,35620,36047,36047041800,2.97,3
2010,35620,36081,36081120300,2.97,3
2010,41180,29510,29510119101,2.97,3
2010,35620,36081,36081013800,2.97,3
2010,13820,01073,01073003100,2.97,3
2010,35620,34017,34017012900,2.97,3
2010,19820,26163,26163513200,2.97,3
2010,18140,39049,39049005410,2.97,3
2010,13820,01073,01073004902,2.97,3
2010,19820,26163,26163536400,2.97,3
2010,44060,53063,53063001400,2.97,3
2010,31100,06037,06037212502,2.97,3
2010,44100,17167,17167001300,2.97,3
2010,35620,36061,36061014402,2.97,3
2010,46540,36065,36065021500,2.97,3
2010,36540,31055,31055002000,2.97,3
2010,40420,17201,17201003100,2.97,3
2010,33660,01097,01097000901,2.97,3
2010,44220,39023,39023000300,2.97,3
2010,35620,34003,34003059100,2.97,3
2010,17460,39035,39035121403,2.97,3
2010,35620,34003,34003046200,2.97,3
2010,19340,19163,19163011100,2.97,3
2010,35380,22051,22051022500,2.97,3
2010,38900,41051,41051003601,2.97,3
2010,33340,55079,55079004000,2.97,3
2010,33340,55079,55079003400,2.97,3
2010,19100,48113,48113000500,2.97,3
2010,19100,48113,48113002500,2.97,3
2010,31100,06037,06037269601,2.97,3
2010,17460,39035,39035117201,2.97,3
2010,45300,12103,12103023400,2.97,3
2010,41940,06085,06085500200,2.97,3
2010,17460,39035,39035122100,2.97,3
2010,42660,53033,53033010001,2.97,3
2010,17460,39035,39035106300,2.97,3
